type	latitude	longitude	altitude (m)	name	desc
T	45.155380000	3.577830000	696.0		
T	45.155340000	3.578200000	698.4		
T	45.155280000	3.578840000	701.4		
T	45.155220000	3.579410000	704.2		
T	45.155200000	3.579700000	705.8		
T	45.155200000	3.579910000	706.8		
T	45.155200000	3.580180000	708.1		
T	45.155240000	3.580910000	711.3		
T	45.155270000	3.581370000	714.1		
T	45.155290000	3.581800000	716.9		
T	45.155280000	3.581950000	718.0		
T	45.155240000	3.582240000	720.3		
T	45.155220000	3.582390000	721.4		
T	45.155220000	3.582390000	721.4		
T	45.155140000	3.582600000	723.1		
T	45.155020000	3.582840000	725.0		
T	45.154910000	3.583040000	726.5		
T	45.154900000	3.583060000	726.6		
T	45.154850000	3.583210000	727.6		
T	45.154810000	3.583290000	728.2		
T	45.154780000	3.583320000	728.4		
T	45.154730000	3.583350000	728.8		
T	45.154540000	3.583440000	730.1		
T	45.154400000	3.583520000	731.2		
T	45.154140000	3.583620000	733.0		
T	45.154040000	3.583680000	734.4		
T	45.153990000	3.583730000	735.3		
T	45.153990000	3.583730000	735.3		
T	45.153980000	3.583790000	735.9		
T	45.153980000	3.583900000	736.9		
T	45.153980000	3.584040000	738.2		
T	45.153960000	3.584090000	738.8		
T	45.153870000	3.584190000	740.4		
T	45.153640000	3.584400000	744.0		
T	45.153330000	3.584580000	747.5		
T	45.153100000	3.584750000	750.1		
T	45.152910000	3.584950000	752.6		
T	45.152730000	3.585240000	756.2		
T	45.152540000	3.585460000	758.8		
T	45.152380000	3.585650000	760.8		
T	45.152230000	3.585890000	763.2		
T	45.152130000	3.586030000	764.9		
T	45.151950000	3.586200000	767.0		
T	45.151830000	3.586290000	768.1		
T	45.151570000	3.586580000	771.5		
T	45.151240000	3.586860000	775.6		
T	45.150860000	3.587180000	780.4		
T	45.150590000	3.587430000	782.1		
T	45.150280000	3.587740000	782.6		
T	45.149890000	3.588200000	782.0		
T	45.149680000	3.588440000	782.4		
T	45.149540000	3.588570000	782.8		
T	45.149210000	3.588800000	783.1		
T	45.148670000	3.589140000	784.6		
T	45.148460000	3.589270000	785.0		
T	45.148240000	3.589540000	786.6		
T	45.147860000	3.590110000	789.2		
T	45.147730000	3.590350000	789.6		
T	45.147700000	3.590460000	789.8		
T	45.147700000	3.590520000	790.0		
T	45.147690000	3.590570000	790.1		
T	45.147690000	3.591370000	792.6		
T	45.147660000	3.591950000	794.4		
T	45.147600000	3.592520000	796.1		
T	45.147540000	3.593150000	798.6		
T	45.147500000	3.593670000	799.4		
T	45.147480000	3.593860000	799.4		
T	45.147470000	3.593970000	799.4		
T	45.147470000	3.594110000	799.5		
T	45.147500000	3.594340000	800.0		
T	45.147580000	3.594780000	801.1		
T	45.147600000	3.595170000	801.5		
T	45.147610000	3.595440000	802.0		
T	45.147610000	3.595650000	802.2		
T	45.147610000	3.595870000	802.5		
T	45.147680000	3.596280000	804.2		
T	45.147710000	3.596600000	805.1		
T	45.147720000	3.596670000	805.4		
T	45.147720000	3.596670000	805.4		
T	45.147680000	3.596690000	805.1		
T	45.147670000	3.596730000	805.2		
T	45.147670000	3.596830000	805.7		
T	45.147660000	3.596960000	806.4		
T	45.147630000	3.597070000	806.7		
T	45.147580000	3.597170000	806.8		
T	45.147510000	3.597260000	806.7		
T	45.147400000	3.597570000	808.8		
T	45.147370000	3.597600000	809.0		
T	45.147340000	3.597590000	809.1		
T	45.147230000	3.597520000	809.1		
T	45.147080000	3.597380000	808.5		
T	45.146960000	3.597180000	807.0		
T	45.146860000	3.597050000	805.9		
T	45.146810000	3.597010000	805.6		
T	45.146770000	3.597010000	805.6		
T	45.146740000	3.597030000	805.9		
T	45.146610000	3.597170000	807.6		
T	45.146440000	3.597370000	810.1		
T	45.146440000	3.597370000	810.1		
T	45.146450000	3.597420000	810.5		
T	45.146460000	3.597560000	811.6		
T	45.146470000	3.597670000	812.2		
T	45.146450000	3.597750000	812.7		
T	45.146410000	3.597820000	813.2		
T	45.146380000	3.597890000	813.7		
T	45.146370000	3.597940000	814.0		
T	45.146330000	3.598050000	814.8		
T	45.146250000	3.598240000	816.4		
T	45.146090000	3.598550000	818.6		
T	45.145940000	3.598960000	821.3		
T	45.145770000	3.599380000	824.0		
T	45.145760000	3.599400000	824.2		
T	45.145680000	3.599550000	825.1		
T	45.145680000	3.599550000	825.1		
T	45.145710000	3.599660000	825.4		
T	45.145710000	3.599660000	825.4		
T	45.145680000	3.599810000	826.2		
T	45.145650000	3.599920000	826.8		
T	45.145600000	3.600070000	827.5		
T	45.145530000	3.600210000	828.2		
T	45.145350000	3.600410000	829.7		
T	45.145170000	3.600620000	831.3		
T	45.145070000	3.600750000	832.3		
T	45.144990000	3.600860000	833.0		
T	45.144670000	3.601220000	834.6		
T	45.144250000	3.601730000	837.6		
T	45.144250000	3.601730000	837.6		
T	45.144040000	3.602010000	838.8		
T	45.143710000	3.602380000	840.4		
T	45.143490000	3.602570000	841.7		
T	45.143200000	3.602840000	843.6		
T	45.143040000	3.603080000	844.7		
T	45.142780000	3.603490000	846.1		
T	45.142430000	3.604130000	847.9		
T	45.142130000	3.604720000	848.7		
T	45.142060000	3.604870000	848.8		
T	45.141990000	3.605030000	848.8		
T	45.141960000	3.605210000	849.0		
T	45.141940000	3.605450000	849.4		
T	45.141910000	3.605740000	849.7		
T	45.141880000	3.606060000	850.2		
T	45.141860000	3.606100000	850.2		
T	45.141750000	3.606230000	849.9		
T	45.141500000	3.606500000	848.8		
T	45.141260000	3.606790000	847.7		
T	45.141000000	3.607130000	847.5		
T	45.140720000	3.607470000	847.7		
T	45.140590000	3.607660000	849.3		
T	45.140480000	3.607720000	850.2		
T	45.140370000	3.607740000	850.8		
T	45.140240000	3.607710000	850.8		
T	45.140160000	3.607710000	851.1		
T	45.139970000	3.607640000	850.6		
T	45.139470000	3.607330000	854.2		
T	45.139050000	3.607130000	856.2		
T	45.138840000	3.607000000	857.4		
T	45.138610000	3.606780000	858.3		
T	45.138120000	3.606190000	855.4		
T	45.137660000	3.605810000	858.3		
T	45.137360000	3.605630000	859.6		
T	45.137050000	3.605510000	858.4		
T	45.136940000	3.605470000	858.1		
T	45.136940000	3.605470000	858.1		
T	45.137050000	3.606060000	862.1		
T	45.137090000	3.606230000	863.6		
T	45.137200000	3.606680000	867.7		
T	45.137240000	3.606870000	869.3		
T	45.137420000	3.607580000	875.1		
T	45.137550000	3.608180000	878.4		
T	45.137630000	3.608730000	880.5		
T	45.137680000	3.609190000	882.2		
T	45.137690000	3.609260000	882.6		
T	45.137690000	3.609260000	882.6		
T	45.137880000	3.609310000	884.1		
T	45.137920000	3.609320000	884.4		
T	45.137950000	3.609350000	884.8		
T	45.137980000	3.609410000	885.4		
T	45.138150000	3.609910000	889.9		
T	45.138240000	3.610190000	892.8		
T	45.138300000	3.610300000	894.2		
T	45.138380000	3.610340000	895.1		
T	45.138640000	3.610320000	896.6		
T	45.139010000	3.610330000	899.0		
T	45.139080000	3.610340000	899.5		
T	45.139170000	3.610380000	900.5		
T	45.139210000	3.610430000	900.9		
T	45.139230000	3.610530000	902.0		
T	45.139230000	3.611780000	914.9		
T	45.139220000	3.611850000	915.6		
T	45.139210000	3.611910000	916.2		
T	45.139190000	3.611980000	916.9		
T	45.139070000	3.612060000	917.2		
T	45.138930000	3.612130000	917.2		
T	45.138830000	3.612210000	917.6		
T	45.138780000	3.612290000	918.2		
T	45.138750000	3.612410000	919.5		
T	45.138680000	3.612870000	923.2		
T	45.138610000	3.613430000	927.6		
T	45.138520000	3.613990000	931.2		
T	45.138450000	3.614410000	934.9		
T	45.138370000	3.614690000	937.9		
T	45.138310000	3.614890000	939.5		
T	45.138230000	3.615360000	942.6		
T	45.138140000	3.615810000	945.5		
T	45.138090000	3.615980000	947.0		
T	45.137980000	3.616220000	948.6		
T	45.137890000	3.616390000	949.6		
T	45.137860000	3.616500000	950.8		
T	45.137880000	3.616760000	954.1		
T	45.137950000	3.617180000	957.8		
T	45.138010000	3.617430000	960.1		
T	45.138040000	3.617600000	961.1		
T	45.138090000	3.618050000	962.5		
T	45.138100000	3.618320000	963.1		
T	45.138090000	3.618520000	963.3		
T	45.138080000	3.618790000	963.4		
T	45.138100000	3.619020000	963.6		
T	45.138140000	3.619430000	963.9		
T	45.138190000	3.619800000	964.2		
T	45.138220000	3.619980000	964.4		
T	45.138250000	3.620150000	964.7		
T	45.138300000	3.620400000	965.2		
T	45.138390000	3.620820000	966.0		
T	45.138460000	3.621140000	967.1		
T	45.138530000	3.621440000	968.2		
T	45.138560000	3.621660000	969.1		
T	45.138580000	3.621940000	969.3		
T	45.138590000	3.622130000	969.4		
T	45.138590000	3.622130000	969.4		
T	45.138620000	3.622140000	969.6		
T	45.138740000	3.622190000	970.3		
T	45.138820000	3.622330000	970.8		
T	45.138870000	3.622450000	971.2		
T	45.139000000	3.622720000	971.3		
T	45.139030000	3.622760000	971.4		
T	45.139060000	3.622830000	971.4		
T	45.139300000	3.623270000	971.8		
T	45.139400000	3.623540000	971.5		
T	45.139400000	3.623540000	971.5		
T	45.139570000	3.623910000	971.5		
T	45.139670000	3.624080000	971.8		
T	45.139760000	3.624260000	972.0		
T	45.140000000	3.624640000	972.9		
T	45.140150000	3.624920000	972.7		
T	45.140240000	3.625090000	972.6		
T	45.140590000	3.625770000	972.3		
T	45.140870000	3.626340000	973.1		
T	45.141120000	3.626910000	974.1		
T	45.141170000	3.627000000	974.4		
T	45.141170000	3.627000000	974.4		
T	45.141140000	3.627040000	974.3		
T	45.141100000	3.627110000	974.3		
T	45.141000000	3.627430000	974.5		
T	45.140690000	3.628220000	971.7		
T	45.140350000	3.629080000	969.0		
T	45.140000000	3.629980000	970.0		
T	45.139800000	3.630510000	972.0		
T	45.139580000	3.631090000	973.1		
T	45.139500000	3.631280000	973.1		
T	45.139410000	3.631460000	972.9		
T	45.139360000	3.631530000	972.7		
T	45.139360000	3.631600000	972.7		
T	45.139340000	3.631680000	972.6		
T	45.139250000	3.631930000	972.6		
T	45.139090000	3.632330000	973.2		
T	45.138850000	3.632930000	976.3		
T	45.138760000	3.633170000	977.5		
T	45.138570000	3.633680000	979.6		
T	45.138280000	3.634400000	982.7		
T	45.137970000	3.635180000	985.0		
T	45.137670000	3.635950000	988.3		
T	45.137390000	3.636650000	993.9		
T	45.137300000	3.636880000	994.6		
T	45.137160000	3.637240000	996.1		
T	45.136940000	3.637850000	999.9		
T	45.136830000	3.638140000	1002.3		
T	45.136770000	3.638260000	1003.5		
T	45.136700000	3.638450000	1005.1		
T	45.136660000	3.638570000	1005.9		
T	45.136650000	3.638590000	1005.9		
T	45.136540000	3.638870000	1006.8		
T	45.136490000	3.639000000	1007.2		
T	45.136460000	3.639040000	1007.3		
T	45.136460000	3.639040000	1007.3		
T	45.136430000	3.639060000	1007.4		
T	45.136340000	3.639040000	1007.2		
T	45.136230000	3.639040000	1007.1		
T	45.136140000	3.639080000	1007.1		
T	45.136060000	3.639110000	1007.1		
T	45.135990000	3.639140000	1007.1		
T	45.135990000	3.639140000	1007.1		
T	45.136000000	3.639450000	1008.5		
T	45.136010000	3.639560000	1009.0		
T	45.136030000	3.639870000	1010.4		
T	45.136080000	3.640270000	1011.8		
T	45.136160000	3.640690000	1013.5		
T	45.136270000	3.641150000	1016.4		
T	45.136290000	3.641210000	1016.8		
T	45.136400000	3.641600000	1020.0		
T	45.136580000	3.642040000	1023.6		
T	45.136810000	3.642520000	1027.8		
T	45.137020000	3.642910000	1030.7		
T	45.137230000	3.643240000	1034.5		
T	45.137480000	3.643560000	1037.7		
T	45.137610000	3.643700000	1038.5		
T	45.137730000	3.643830000	1039.2		
T	45.137970000	3.644080000	1041.1		
T	45.138340000	3.644360000	1044.3		
T	45.138720000	3.644600000	1048.3		
T	45.139070000	3.644770000	1052.6		
T	45.139380000	3.644880000	1054.9		
T	45.139710000	3.644950000	1056.5		
T	45.140050000	3.645010000	1058.4		
T	45.140380000	3.645030000	1060.5		
T	45.140830000	3.645040000	1063.3		
T	45.140950000	3.645030000	1064.2		
T	45.141060000	3.645070000	1065.4		
T	45.141750000	3.645050000	1070.5		
T	45.143020000	3.645020000	1074.4		
T	45.143490000	3.645010000	1075.0		
T	45.144140000	3.644990000	1076.1		
T	45.144240000	3.644950000	1076.9		
T	45.144450000	3.644950000	1077.8		
T	45.144870000	3.644980000	1079.5		
T	45.145310000	3.645060000	1080.1		
T	45.145410000	3.645090000	1080.1		
T	45.145880000	3.645250000	1080.5		
T	45.146310000	3.645470000	1080.2		
T	45.146760000	3.645770000	1084.0		
T	45.147170000	3.646140000	1090.2		
T	45.147500000	3.646510000	1095.7		
T	45.147700000	3.646770000	1099.1		
T	45.147810000	3.646920000	1100.6		
T	45.148010000	3.647230000	1102.5		
T	45.148350000	3.647840000	1104.0		
T	45.148600000	3.648350000	1107.6		
T	45.148690000	3.648540000	1109.0		
T	45.149400000	3.649940000	1116.5		
T	45.149860000	3.650870000	1117.7		
T	45.150220000	3.651690000	1122.5		
T	45.150360000	3.652040000	1122.5		
T	45.150480000	3.652380000	1121.3		
T	45.150530000	3.652540000	1120.3		
T	45.150650000	3.652920000	1117.0		
T	45.150770000	3.653350000	1112.8		
T	45.150840000	3.653690000	1110.8		
T	45.150890000	3.653980000	1110.3		
T	45.150930000	3.654230000	1110.8		
T	45.150980000	3.654570000	1113.8		
T	45.150990000	3.654730000	1115.1		
T	45.150990000	3.654770000	1115.4		
T	45.151020000	3.655080000	1118.3		
T	45.151040000	3.655540000	1121.9		
T	45.151040000	3.656290000	1124.1		
T	45.151030000	3.656590000	1124.1		
T	45.151000000	3.656810000	1122.2		
T	45.150990000	3.657000000	1120.0		
T	45.150970000	3.657160000	1118.1		
T	45.150940000	3.657410000	1115.2		
T	45.150900000	3.657660000	1113.2		
T	45.150790000	3.658210000	1109.4		
T	45.150690000	3.658610000	1109.0		
T	45.150590000	3.659000000	1109.9		
T	45.150460000	3.659410000	1111.7		
T	45.150310000	3.659830000	1113.7		
T	45.150050000	3.660430000	1113.5		
T	45.149820000	3.660890000	1113.2		
T	45.149690000	3.661110000	1112.5		
T	45.149520000	3.661380000	1111.2		
T	45.149240000	3.661790000	1108.3		
T	45.148970000	3.662120000	1106.1		
T	45.148750000	3.662380000	1104.0		
T	45.148650000	3.662500000	1102.9		
T	45.148240000	3.662910000	1101.7		
T	45.147880000	3.663270000	1100.3		
T	45.147690000	3.663450000	1099.9		
T	45.147230000	3.663900000	1101.2		
T	45.146760000	3.664350000	1101.9		
T	45.146590000	3.664510000	1102.0		
T	45.146290000	3.664810000	1102.1		
T	45.145930000	3.665170000	1101.5		
T	45.145870000	3.665220000	1101.2		
T	45.145650000	3.665470000	1099.0		
T	45.145560000	3.665570000	1098.2		
T	45.145460000	3.665710000	1097.5		
T	45.145410000	3.665790000	1097.3		
T	45.145240000	3.666010000	1096.6		
T	45.145090000	3.666210000	1096.7		
T	45.144870000	3.666460000	1098.5		
T	45.144610000	3.666700000	1101.5		
T	45.144530000	3.666800000	1102.5		
T	45.144500000	3.666820000	1102.8		
T	45.144280000	3.667040000	1105.5		
T	45.144040000	3.667280000	1107.9		
T	45.143760000	3.667540000	1109.6		
T	45.143670000	3.667620000	1109.9		
T	45.143360000	3.667870000	1110.4		
T	45.143340000	3.667890000	1110.5		
T	45.143010000	3.668170000	1110.4		
T	45.142620000	3.668550000	1109.7		
T	45.142580000	3.668580000	1109.6		
T	45.142510000	3.668650000	1109.3		
T	45.142300000	3.668820000	1109.3		
T	45.142170000	3.668950000	1109.3		
T	45.142130000	3.669000000	1109.3		
T	45.142060000	3.669120000	1109.2		
T	45.141850000	3.669520000	1107.7		
T	45.141530000	3.670170000	1105.5		
T	45.141300000	3.670710000	1104.8		
T	45.141290000	3.670750000	1104.7		
T	45.141170000	3.671050000	1104.1		
T	45.141130000	3.671150000	1103.9		
T	45.140950000	3.671620000	1103.3		
T	45.140750000	3.672230000	1100.4		
T	45.140560000	3.672840000	1098.7		
T	45.140500000	3.673100000	1097.6		
T	45.140430000	3.673360000	1096.6		
T	45.140310000	3.673920000	1094.2		
T	45.140230000	3.674370000	1092.5		
T	45.140180000	3.674790000	1091.9		
T	45.140140000	3.675240000	1090.2		
T	45.140150000	3.675560000	1087.6		
T	45.140160000	3.675870000	1085.3		
T	45.140180000	3.676170000	1084.5		
T	45.140240000	3.676550000	1082.9		
T	45.140300000	3.676880000	1082.0		
T	45.140370000	3.677300000	1081.8		
T	45.140430000	3.677750000	1081.0		
T	45.140450000	3.678110000	1080.2		
T	45.140440000	3.678430000	1080.3		
T	45.140410000	3.678740000	1081.1		
T	45.140370000	3.679040000	1081.8		
T	45.140310000	3.679320000	1081.9		
T	45.140230000	3.679590000	1081.6		
T	45.140130000	3.679850000	1081.1		
T	45.140030000	3.680090000	1080.0		
T	45.139860000	3.680450000	1077.9		
T	45.139680000	3.680760000	1076.7		
T	45.139530000	3.681030000	1075.7		
T	45.139380000	3.681330000	1074.8		
T	45.139080000	3.681950000	1072.5		
T	45.138800000	3.682580000	1069.1		
T	45.138530000	3.683260000	1064.4		
T	45.138350000	3.683660000	1065.7		
T	45.138110000	3.684240000	1063.6		
T	45.137860000	3.684860000	1060.6		
T	45.137680000	3.685300000	1059.2		
T	45.137620000	3.685370000	1059.2		
T	45.137530000	3.685590000	1058.7		
T	45.137350000	3.686020000	1055.2		
T	45.137340000	3.686040000	1055.0		
T	45.137280000	3.686160000	1053.7		
T	45.137200000	3.686300000	1052.2		
T	45.137050000	3.686610000	1049.6		
T	45.136890000	3.686900000	1048.0		
T	45.136770000	3.687090000	1047.4		
T	45.136540000	3.687400000	1045.5		
T	45.136410000	3.687560000	1044.0		
T	45.136310000	3.687660000	1043.0		
T	45.136260000	3.687720000	1042.5		
T	45.136200000	3.687810000	1042.0		
T	45.136120000	3.687890000	1041.2		
T	45.136030000	3.687970000	1040.4		
T	45.135940000	3.688050000	1039.5		
T	45.135850000	3.688130000	1038.7		
T	45.135660000	3.688280000	1037.0		
T	45.135480000	3.688440000	1035.4		
T	45.135300000	3.688580000	1033.8		
T	45.135150000	3.688690000	1032.5		
T	45.135100000	3.688740000	1032.1		
T	45.134920000	3.688890000	1030.5		
T	45.134710000	3.689050000	1028.7		
T	45.134460000	3.689250000	1026.3		
T	45.134400000	3.689300000	1025.8		
T	45.133820000	3.689770000	1019.3		
T	45.133670000	3.689880000	1017.4		
T	45.133510000	3.689980000	1015.3		
T	45.133310000	3.690110000	1012.7		
T	45.133110000	3.690210000	1011.2		
T	45.132840000	3.690330000	1009.3		
T	45.132690000	3.690380000	1008.3		
T	45.132590000	3.690420000	1007.6		
T	45.132330000	3.690480000	1006.2		
T	45.132100000	3.690520000	1005.1		
T	45.131780000	3.690550000	1003.5		
T	45.131730000	3.690530000	1003.3		
T	45.131610000	3.690530000	1002.9		
T	45.130920000	3.690550000	1001.2		
T	45.130620000	3.690560000	1000.4		
T	45.130430000	3.690580000	999.8		
T	45.130190000	3.690620000	999.1		
T	45.129960000	3.690690000	998.1		
T	45.129780000	3.690750000	996.9		
T	45.129560000	3.690840000	995.4		
T	45.129290000	3.690960000	993.9		
T	45.129000000	3.691150000	992.3		
T	45.128930000	3.691230000	991.9		
T	45.128860000	3.691270000	991.5		
T	45.128770000	3.691350000	991.1		
T	45.128670000	3.691420000	990.5		
T	45.128580000	3.691490000	990.1		
T	45.128480000	3.691580000	989.7		
T	45.128400000	3.691650000	989.4		
T	45.128300000	3.691740000	989.1		
T	45.128210000	3.691840000	988.8		
T	45.128090000	3.691970000	988.5		
T	45.128030000	3.692030000	988.4		
T	45.127900000	3.692180000	988.1		
T	45.127710000	3.692420000	988.1		
T	45.127510000	3.692710000	988.3		
T	45.127300000	3.693070000	986.7		
T	45.127210000	3.693230000	985.5		
T	45.127150000	3.693340000	984.5		
T	45.126980000	3.693720000	981.3		
T	45.126730000	3.694270000	976.8		
T	45.126730000	3.694290000	977.0		
T	45.126110000	3.695650000	976.8		
T	45.125910000	3.696150000	972.6		
T	45.125760000	3.696570000	970.8		
T	45.125600000	3.697010000	969.0		
T	45.125260000	3.698040000	960.4		
T	45.125170000	3.698310000	958.1		
T	45.124890000	3.699120000	957.1		
T	45.124590000	3.700010000	951.6		
T	45.124450000	3.700510000	949.2		
T	45.124400000	3.700660000	948.2		
T	45.124310000	3.701040000	945.7		
T	45.124270000	3.701210000	944.3		
T	45.124170000	3.701650000	941.1		
T	45.124160000	3.701710000	940.6		
T	45.124140000	3.701770000	939.8		
T	45.124130000	3.701820000	939.3		
T	45.124120000	3.701890000	938.6		
T	45.124080000	3.702010000	937.2		
T	45.123990000	3.702530000	932.4		
T	45.123950000	3.702850000	931.1		
T	45.123930000	3.703020000	930.5		
T	45.123900000	3.703250000	929.6		
T	45.123900000	3.703390000	929.6		
T	45.123850000	3.703990000	929.7		
T	45.123850000	3.704140000	929.9		
T	45.123830000	3.704470000	929.7		
T	45.123820000	3.704640000	929.6		
T	45.123820000	3.704920000	929.7		
T	45.123830000	3.705120000	929.2		
T	45.123870000	3.705630000	926.9		
T	45.123950000	3.706780000	923.0		
T	45.124030000	3.707960000	919.6		
T	45.124090000	3.708790000	915.9		
T	45.124130000	3.709510000	912.0		
T	45.124140000	3.709990000	909.8		
T	45.124120000	3.710350000	907.1		
T	45.124100000	3.710720000	904.4		
T	45.124040000	3.711230000	901.0		
T	45.123960000	3.711710000	898.6		
T	45.123840000	3.712230000	897.7		
T	45.123730000	3.712590000	897.6		
T	45.123600000	3.712970000	898.6		
T	45.123430000	3.713380000	900.5		
T	45.123310000	3.713630000	900.1		
T	45.123170000	3.713890000	899.4		
T	45.123000000	3.714200000	898.5		
T	45.122860000	3.714430000	897.8		
T	45.122800000	3.714540000	897.3		
T	45.122630000	3.714820000	896.4		
T	45.122320000	3.715360000	895.3		
T	45.122140000	3.715690000	895.5		
T	45.121990000	3.715970000	896.7		
T	45.121870000	3.716240000	898.7		
T	45.121770000	3.716500000	900.8		
T	45.121730000	3.716610000	901.8		
T	45.121680000	3.716750000	902.7		
T	45.121590000	3.717040000	903.7		
T	45.121480000	3.717470000	904.9		
T	45.121350000	3.718060000	906.1		
T	45.121240000	3.718560000	907.5		
T	45.121200000	3.718730000	908.1		
T	45.121190000	3.718780000	908.3		
T	45.121070000	3.719300000	909.5		
T	45.120970000	3.719750000	909.6		
T	45.120850000	3.720190000	909.4		
T	45.120770000	3.720460000	908.6		
T	45.120610000	3.721030000	906.8		
T	45.120480000	3.721450000	905.8		
T	45.120290000	3.722020000	904.8		
T	45.120060000	3.722700000	904.0		
T	45.119740000	3.723630000	904.2		
T	45.119580000	3.724110000	903.8		
T	45.119540000	3.724240000	903.8		
T	45.119520000	3.724300000	903.8		
T	45.119500000	3.724370000	903.9		
T	45.119430000	3.724540000	904.3		
T	45.119340000	3.724840000	904.8		
T	45.119330000	3.724880000	904.9		
T	45.119250000	3.725270000	905.5		
T	45.119190000	3.725590000	906.0		
T	45.119150000	3.725840000	906.1		
T	45.119120000	3.726110000	905.6		
T	45.119090000	3.726370000	905.1		
T	45.119090000	3.726410000	905.0		
T	45.119070000	3.726800000	904.6		
T	45.119020000	3.727610000	905.0		
T	45.118990000	3.727980000	903.6		
T	45.118950000	3.728350000	902.2		
T	45.118940000	3.728410000	902.1		
T	45.118860000	3.728810000	900.9		
T	45.118750000	3.729430000	899.5		
T	45.118630000	3.729990000	898.7		
T	45.118590000	3.730210000	898.2		
T	45.118480000	3.730720000	897.1		
T	45.118460000	3.730780000	897.0		
T	45.118430000	3.730920000	896.7		
T	45.118420000	3.731000000	896.6		
T	45.118360000	3.731280000	895.9		
T	45.118180000	3.732240000	894.3		
T	45.117940000	3.733350000	893.0		
T	45.117830000	3.733830000	890.9		
T	45.117730000	3.734230000	889.0		
T	45.117660000	3.734450000	888.2		
T	45.117560000	3.734750000	887.4		
T	45.117390000	3.735200000	886.4		
T	45.117260000	3.735470000	885.6		
T	45.117130000	3.735750000	885.1		
T	45.116960000	3.736040000	884.8		
T	45.116760000	3.736390000	884.5		
T	45.116460000	3.736850000	883.0		
T	45.116340000	3.737000000	882.2		
T	45.116130000	3.737320000	880.6		
T	45.116070000	3.737420000	880.1		
T	45.115570000	3.738150000	875.1		
T	45.115410000	3.738400000	873.2		
T	45.115170000	3.738760000	871.0		
T	45.114610000	3.739600000	866.3		
T	45.114100000	3.740370000	862.0		
T	45.113590000	3.741140000	858.0		
T	45.113560000	3.741180000	857.8		
T	45.113550000	3.741190000	857.8		
T	45.113520000	3.741240000	857.6		
T	45.113280000	3.741610000	856.1		
T	45.113230000	3.741710000	855.8		
T	45.113000000	3.742160000	854.4		
T	45.112890000	3.742400000	853.7		
T	45.112730000	3.742770000	852.5		
T	45.112650000	3.742910000	851.9		
T	45.112470000	3.743440000	849.9		
T	45.112350000	3.743840000	849.6		
T	45.112350000	3.743840000	849.6		
T	45.112340000	3.743850000	849.6		
T	45.112330000	3.743850000	849.6		
T	45.112320000	3.743860000	849.6		
T	45.112310000	3.743860000	849.6		
T	45.112300000	3.743860000	849.6		
T	45.112290000	3.743870000	849.6		
T	45.112280000	3.743870000	849.6		
T	45.112280000	3.743880000	849.6		
T	45.112270000	3.743890000	849.6		
T	45.112250000	3.743900000	849.6		
T	45.112250000	3.743910000	849.6		
T	45.112240000	3.743920000	849.6		
T	45.112230000	3.743940000	849.6		
T	45.112220000	3.743950000	849.6		
T	45.112210000	3.743960000	849.6		
T	45.112210000	3.743980000	849.6		
T	45.112200000	3.743990000	849.6		
T	45.112200000	3.744000000	849.6		
T	45.112200000	3.744010000	849.5		
T	45.112200000	3.744020000	849.5		
T	45.112190000	3.744030000	849.5		
T	45.112190000	3.744040000	849.5		
T	45.112190000	3.744050000	849.5		
T	45.112080000	3.744090000	849.6		
T	45.111910000	3.744170000	849.7		
T	45.111820000	3.744250000	849.6		
T	45.111310000	3.744500000	848.7		
T	45.111150000	3.744600000	848.5		
T	45.111030000	3.744690000	848.3		
T	45.110840000	3.744840000	848.2		
T	45.110690000	3.744970000	848.0		
T	45.110410000	3.745250000	847.6		
T	45.110130000	3.745520000	847.3		
T	45.109780000	3.745870000	847.0		
T	45.109380000	3.746270000	846.9		
T	45.109110000	3.746530000	846.9		
T	45.109090000	3.746560000	846.9		
T	45.108650000	3.746980000	845.6		
T	45.108460000	3.747160000	845.0		
T	45.107870000	3.747730000	844.8		
T	45.107350000	3.748230000	844.9		
T	45.107260000	3.748330000	844.7		
T	45.107170000	3.748400000	844.5		
T	45.107030000	3.748530000	844.4		
T	45.106840000	3.748660000	844.4		
T	45.106630000	3.748790000	844.4		
T	45.106440000	3.748890000	843.9		
T	45.106260000	3.748980000	843.4		
T	45.106070000	3.749060000	842.8		
T	45.106000000	3.749090000	842.6		
T	45.105840000	3.749140000	842.0		
T	45.105640000	3.749190000	841.3		
T	45.105300000	3.749220000	840.1		
T	45.105090000	3.749220000	839.3		
T	45.104870000	3.749220000	837.6		
T	45.104630000	3.749200000	835.1		
T	45.104430000	3.749170000	832.9		
T	45.104320000	3.749140000	831.8		
T	45.104200000	3.749110000	830.7		
T	45.103970000	3.749020000	830.0		
T	45.103620000	3.748870000	828.9		
T	45.103330000	3.748760000	827.5		
T	45.103120000	3.748670000	828.1		
T	45.102900000	3.748580000	828.0		
T	45.102550000	3.748430000	826.4		
T	45.102150000	3.748270000	822.5		
T	45.101930000	3.748180000	820.7		
T	45.101660000	3.748080000	818.4		
T	45.101420000	3.748030000	816.6		
T	45.101180000	3.747990000	815.0		
T	45.100900000	3.747970000	813.3		
T	45.100710000	3.747970000	812.8		
T	45.100490000	3.747980000	812.6		
T	45.100270000	3.748010000	812.4		
T	45.100060000	3.748060000	812.0		
T	45.099800000	3.748150000	811.9		
T	45.099540000	3.748250000	811.9		
